,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
186,1467669600.0,-0.0574386920980926,19661.0,79489.0,6.041989100817439,5.6036239782016395,10.80901907356948,5.8487193460490445,0.5320980926430501
185,1467583200.0,-0.29743869209809265,19609.0,79522.0,15.421989100817434,12.10362397820164,7.30901907356948,15.22871934604904,0.6120980926430502
184,1467496800.0,-0.18743869209809266,19559.0,79552.0,9.511989100817438,6.783623978201639,6.80901907356948,9.318719346049043,0.45209809264305
183,1467410400.0,-0.29743869209809265,19512.0,79578.0,7.061989100817435,6.283623978201639,10.139019073569479,6.8687193460490406,0.6120980926430502
182,1467324000.0,0.06256130790190739,19467.0,79601.0,6.531989100817441,9.613623978201637,13.719019073569477,6.3387193460490465,0.2620980926430505
243,1472594400.0,-0.07743869209809262,24738.0,73915.0,20.411989100817443,15.17362397820164,9.539019073569477,20.21871934604905,0.5520980926430505
242,1472508000.0,-0.20743869209809268,24639.0,74052.0,18.051989100817444,9.013623978201636,8.069019073569478,17.85871934604905,0.6120980926430502
241,1472421600.0,-0.21743869209809263,24540.0,74188.0,13.971989100817446,7.543623978201637,12.949019073569481,13.778719346049051,0.6120980926430502
240,1472335200.0,-0.11743869209809266,24440.0,74323.0,16.35198910081744,15.363623978201637,19.799019073569475,16.158719346049047,-0.15790190735694942
239,1472248800.0,-0.13743869209809267,24341.0,74458.0,21.841989100817436,20.873623978201643,16.62901907356948,21.64871934604904,0.6120980926430502
238,1472162400.0,-0.047438692098092705,24242.0,74591.0,20.391989100817433,16.10362397820164,19.69901907356948,20.19871934604904,0.22209809264305047
237,1472076000.0,0.012561307901907348,24142.0,74725.0,32.98198910081744,21.603623978201632,19.91901907356948,32.78871934604904,0.6120980926430502
236,1471989600.0,0.012561307901907348,24043.0,74857.0,31.561989100817435,19.39362397820164,18.049019073569475,31.36871934604904,0.6120980926430502
235,1471903200.0,-0.11743869209809266,23943.0,74988.0,24.43198910081744,17.523623978201634,15.52901907356948,24.238719346049045,0.6120980926430502
234,1471816800.0,-0.09743869209809264,23844.0,75119.0,13.491989100817442,15.003623978201638,14.509019073569476,13.298719346049047,0.03209809264305008
233,1471730400.0,-0.24743869209809266,23744.0,75248.0,10.241989100817442,13.983623978201635,12.269019073569481,10.048719346049047,0.24209809264305004
232,1471644000.0,-0.31743869209809267,23644.0,75377.0,14.791989100817439,11.74362397820164,13.079019073569476,14.598719346049045,0.4620980926430507
231,1471557600.0,-0.0574386920980926,23545.0,75504.0,18.761989100817438,12.553623978201635,10.079019073569476,18.568719346049043,0.05209809264305054
230,1471471200.0,-0.07743869209809262,23445.0,75630.0,18.32198910081744,9.553623978201635,9.319019073569478,18.128719346049046,0.6120980926430502
229,1471384800.0,0.012561307901907348,23346.0,75756.0,17.941989100817445,8.793623978201637,9.899019073569477,17.74871934604905,0.6120980926430502
228,1471298400.0,-0.24743869209809266,23246.0,75880.0,13.521989100817443,9.373623978201636,10.039019073569477,13.328719346049049,0.6120980926430502
227,1471212000.0,-0.31743869209809267,23146.0,76003.0,13.941989100817445,9.513623978201636,6.609019073569478,13.74871934604905,0.5820980926430508
226,1471125600.0,-0.24743869209809266,23047.0,76125.0,12.911989100817443,6.083623978201636,11.109019073569478,12.718719346049049,0.6120980926430502
225,1471039200.0,-0.09743869209809264,22948.0,76245.0,11.111989100817446,10.583623978201636,13.929019073569478,10.918719346049052,0.6120980926430502
224,1470952800.0,0.09256130790190731,22849.0,76365.0,13.591989100817436,13.403623978201637,15.019019073569481,13.398719346049042,0.03209809264305008
223,1470866400.0,0.022561307901907357,22750.0,76483.0,3.091989100817436,13.163623978201635,3.959019073569479,3.6287193460490457,-0.3779019073569492
222,1470780000.0,-0.36743869209809266,22651.0,76599.0,5.831989100817438,3.433623978201638,4.879019073569481,5.638719346049044,0.6120980926430502
221,1470693600.0,-0.23743869209809265,22553.0,76714.0,7.851989100817441,4.3536239782016395,7.209019073569479,7.658719346049047,0.45209809264305
220,1470607200.0,-0.21743869209809263,22454.0,76828.0,10.701989100817435,6.683623978201638,12.869019073569476,10.508719346049041,0.6120980926430502
219,1470520800.0,-0.027438692098092687,22356.0,76940.0,15.591989100817436,16.653623978201637,10.73901907356948,15.398719346049042,0.5020980926430507
218,1470434400.0,-0.17743869209809265,22259.0,77051.0,14.301989100817444,10.213623978201639,11.939019073569476,14.10871934604905,0.74209809264305
217,1470348000.0,-0.23743869209809265,22162.0,77160.0,13.531989100817434,11.413623978201635,13.009019073569476,13.33871934604904,0.6120980926430502
216,1470261600.0,-0.12743869209809267,22065.0,77268.0,12.361989100817446,12.483623978201635,15.41901907356948,12.168719346049052,0.6120980926430502
215,1470175200.0,0.12256130790190733,21969.0,77373.0,11.981989100817437,14.893623978201639,18.119019073569483,11.788719346049042,-0.6779019073569499
214,1470088800.0,0.012561307901907348,21873.0,77477.0,8.261989100817438,17.59362397820164,11.55901907356948,8.068719346049043,-0.7479019073569493
213,1470002400.0,-0.3274386920980927,21778.0,77580.0,12.591989100817436,11.03362397820164,11.509019073569476,12.398719346049042,0.6120980926430502
273,1475186400.0,-0.3974386920980927,27707.0,69667.0,7.07198910081744,5.963623978201639,9.23901907356948,6.878719346049046,0.6120980926430502
272,1475100000.0,0.012561307901907348,27606.0,69808.0,6.841989100817436,8.713623978201639,12.639019073569479,6.778719346049051,-0.17790190735694988
271,1475013600.0,-0.18743869209809266,27506.0,69950.0,12.151989100817438,14.523623978201634,15.52901907356948,11.958719346049044,0.5020980926430507
270,1474927200.0,-0.037438692098092696,27406.0,70092.0,12.621989100817437,15.003623978201638,2.219019073569477,12.428719346049043,0.6120980926430502
269,1474840800.0,-0.29743869209809265,27306.0,70234.0,8.741989100817442,1.6936239782016358,6.439019073569476,8.548719346049047,0.6120980926430502
268,1474754400.0,-0.0574386920980926,27206.0,70377.0,16.591989100817436,5.913623978201635,9.23901907356948,16.39871934604904,0.6120980926430502
267,1474668000.0,-0.13743869209809267,27107.0,70519.0,17.411989100817443,8.713623978201639,5.839019073569482,17.21871934604905,0.6120980926430502
266,1474581600.0,-0.27743869209809263,27007.0,70662.0,10.001989100817433,5.31362397820164,7.0790190735694765,9.808719346049038,-0.25790190735694996
265,1474495200.0,-0.0574386920980926,26908.0,70805.0,12.621989100817437,10.373623978201636,7.109019073569478,12.428719346049043,0.43209809264305044
264,1474408800.0,-0.11743869209809266,26809.0,70948.0,12.451989100817435,6.583623978201636,11.569019073569478,12.258719346049041,0.6120980926430502
263,1474322400.0,-0.31743869209809267,26710.0,71091.0,9.771989100817443,11.043623978201637,6.41901907356948,9.578719346049049,0.6120980926430502
262,1474236000.0,-0.17743869209809265,26611.0,71234.0,10.161989100817443,5.893623978201639,11.549019073569475,9.968719346049049,0.6120980926430502
261,1474149600.0,-0.33743869209809263,26512.0,71377.0,12.521989100817443,11.023623978201634,14.27901907356948,12.328719346049049,0.5320980926430501
260,1474063200.0,0.012561307901907348,26414.0,71520.0,12.551989100817444,13.753623978201638,12.59901907356948,12.35871934604905,0.19209809264305022
259,1473976800.0,-0.12743869209809267,26315.0,71663.0,12.601989100817441,12.073623978201638,14.969019073569477,12.408719346049047,0.1420980926430504
258,1473890400.0,0.022561307901907357,26217.0,71806.0,26.90198910081744,14.443623978201636,19.749019073569478,26.708719346049044,0.4420980926430502
257,1473804000.0,0.022561307901907357,26118.0,71949.0,31.90198910081744,19.223623978201637,20.969019073569477,31.708719346049044,0.6120980926430502
256,1473717600.0,0.022561307901907357,26020.0,72092.0,32.441989100817445,20.443623978201636,20.219019073569477,32.24871934604905,0.6120980926430502
255,1473631200.0,-0.17743869209809265,25921.0,72234.0,25.90198910081744,19.693623978201636,17.539019073569484,25.708719346049044,0.29209809264305076
254,1473544800.0,-0.06743869209809261,25823.0,72376.0,13.981989100817437,17.013623978201643,15.689019073569476,13.788719346049042,0.6120980926430502
253,1473458400.0,-0.0574386920980926,25724.0,72518.0,21.031989100817434,15.163623978201635,11.999019073569478,20.83871934604904,0.6120980926430502
252,1473372000.0,-0.21743869209809263,25626.0,72660.0,16.531989100817434,11.473623978201637,11.469019073569477,16.33871934604904,0.6120980926430502
251,1473285600.0,-0.11743869209809266,25528.0,72801.0,23.861989100817446,10.943623978201636,13.819019073569478,23.668719346049052,0.6120980926430502
250,1473199200.0,-0.0574386920980926,25429.0,72942.0,23.771989100817443,13.293623978201637,13.48901907356948,23.57871934604905,0.07209809264305012
249,1473112800.0,-0.00743869209809267,25331.0,73082.0,16.141989100817433,12.963623978201639,13.52901907356948,15.948719346049039,0.45209809264305
248,1473026400.0,-0.25743869209809267,25232.0,73222.0,14.921989100817434,13.003623978201638,14.359019073569478,14.72871934604904,0.5220980926430503
247,1472940000.0,-0.027438692098092687,25133.0,73362.0,9.831989100817445,13.833623978201636,15.749019073569478,9.63871934604905,0.5320980926430501
246,1472853600.0,-0.037438692098092696,25034.0,73501.0,14.93198910081744,16.06362397820164,14.949019073569481,14.738719346049045,0.49209809264305004
245,1472767200.0,-0.10743869209809265,24936.0,73639.0,12.82198910081744,14.42362397820164,11.27901907356948,12.628719346049046,0.6120980926430502
244,1472680800.0,-0.18743869209809266,24837.0,73777.0,15.71198910081744,10.753623978201638,13.999019073569478,15.518719346049046,-0.06790190735694956
304,1477868400.0,0.10256130790190732,27395.0,62034.0,3.341989100817436,-0.9863760217983639,-2.9609809264305227,3.1487193460490417,-0.9279019073569499
303,1477778400.0,-0.047438692098092705,30880.0,65752.0,1.4119891008174363,-3.486376021798364,-1.4909809264305238,1.218719346049042,-0.3579019073569496
302,1477692000.0,-0.28743869209809264,30770.0,65867.0,2.5019891008174397,-2.016376021798365,-0.05098092643051899,2.3087193460490454,0.5520980926430505
301,1477605600.0,0.15256130790190736,30660.0,65983.0,1.4819891008174366,-0.5763760217983602,6.0690190735694785,1.2887193460490423,0.5820980926430508
300,1477519200.0,-0.14743869209809268,30550.0,66101.0,0.57198910081744,6.783623978201639,4.159019073569475,0.37871934604904567,-1.8179019073569496
