,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
243,1504216800,-0.1333514986,24813,73811,8.6701089918,3.2159673025,4.0356675749,8.481226158,0.6043324251
244,1504303200,-0.2033514986,24912,73673,9.0101089918,1.3159673025,3.7856675749,8.821226158,0.6343324251
245,1504389600,-0.2933514986,25011,73535,11.2001089918,6.6659673025,1.8856675749,11.011226158,0.6343324251
246,1504476000,0.0766485014,25109,73396,13.6201089918,14.3559673025,7.2356675749,13.431226158,0.6043324251
247,1504562400,0.1266485014,25208,73256,12.3901089918,11.9859673025,14.9256675749,12.201226158,-0.3056675749
248,1504648800,-0.0333514986,25307,73116,5.9401089918,10.6459673025,12.0256675749,6.951226158,0.3443324251
249,1504735200,-0.2133514986,25405,72976,8.0301089918,10.8359673025,11.2156675749,7.841226158,0.6043324251
250,1504821600,0.1266485014,25504,72835,3.1701089918,7.8759673025,8.7456675749,2.981226158,-0.4556675749
251,1504908000,-0.2733514986,25602,72694,5.7501089918,4.0359673025,6.8756675749,5.561226158,0.5043324251
252,1504994400,-0.1933514986,25701,72552,6.1401089918,7.9759673025,4.6056675749,5.951226158,0.6043324251
253,1505080800,-0.0033514986,25799,72411,3.9901089918,7.1659673025,7.7356675749,3.801226158,-0.0656675749
254,1505167200,-0.1533514986,25898,72269,5.2301089918,6.1259673025,8.2456675749,5.041226158,0.5043324251
255,1505253600,-0.0633514986,25996,72126,5.0501089918,5.4259673025,6.6956675749,4.861226158,0.3943324251
256,1505340000,-0.1533514986,26094,71984,-0.2098910082,2.4459673025,5.9956675749,-0.398773842,0.2143324251
257,1505426400,-0.2133514986,26193,71841,3.0701089918,3.3959673025,3.0156675749,2.881226158,0.4643324251
258,1505512800,-0.1433514986,26291,71698,-1.3698910082,-1.2140326975,3.9656675749,-1.558773842,0.5243324251
259,1505599200,-0.1333514986,26390,71555,3.4901089918,2.8959673025,-0.6443324251,3.301226158,-0.0056675749
260,1505685600,-0.3333514986,26488,71412,3.5101089918,1.3059673025,3.4656675749,3.321226158,0.5743324251
261,1505772000,-0.1533514986,26587,71269,5.5801089918,4.0059673025,1.8756675749,5.391226158,-0.7556675749
262,1505858400,-0.1833514986,26686,71126,6.4601089918,4.8459673025,4.5756675749,6.271226158,0.9043324251
263,1505944800,-0.0133514986,26785,70983,8.3201089918,3.3159673025,5.4156675749,8.131226158,0.9443324251
264,1506031200,-0.0333514986,26884,70840,4.9301089918,-2.5440326975,3.8856675749,4.741226158,0.4443324251
265,1506117600,-0.0933514986,26983,70697,7.1201089918,-0.1140326975,-1.9743324251,6.931226158,0.4443324251
266,1506204000,-0.0333514986,27082,70554,9.3401089918,5.8259673025,0.4556675749,9.151226158,-0.6456675749
267,1506290400,0.0366485014,27182,70411,6.8101089918,7.0959673025,6.3956675749,6.621226158,-0.5456675749
268,1506376800,0.0266485014,27282,70269,4.2901089918,4.0459673025,7.3356675749,4.101226158,-1.9356675749
269,1506463200,0.0266485014,27382,70126,9.9301089918,9.7059673025,4.6156675749,9.741226158,-2.0056675749
270,1506549600,-0.0233514986,27482,69984,8.8701089918,9.6759673025,10.1856675749,8.681226158,-0.5256675749
271,1506636000,-0.0133514986,27582,69842,14.2301089918,9.3459673025,10.2456675749,14.041226158,-2.1656675749
272,1506722400,-0.2533514986,27683,69701,3.3501089918,3.4359673025,4.2056675749,3.161226158,0.6343324251
273,1506808800,0.1666485014,27784,69560,5.1401089918,10.9159673025,4.0056675749,4.951226158,0.6343324251
274,1506895200,0.0366485014,27885,69419,5.4001089918,7.0959673025,11.4856675749,5.211226158,0.3843324251
275,1506981600,-0.1933514986,27986,69279,2.7001089918,6.7659673025,7.6656675749,2.511226158,0.6343324251
276,1507068000,-0.1533514986,28088,69139,1.3901089918,6.5959673025,7.3356675749,1.201226158,0.6343324251
277,1507154400,0.0066485014,28190,69000,1.8801089918,3.3659673025,6.1456675749,1.691226158,-0.8256675749
278,1507240800,-0.2333514986,28292,68861,0.6501089918,4.6559673025,3.9356675749,0.461226158,0.4243324251
279,1507327200,0.0766485014,28395,68722,0.5501089918,5.9959673025,5.2256675749,0.361226158,-0.4056675749
280,1507413600,-0.0033514986,28498,68585,0.8401089918,4.2359673025,5.2556675749,0.651226158,0.4443324251
281,1507500000,0.1066485014,28601,68448,-0.5098910082,6.4459673025,4.8056675749,-0.698773842,0.1343324251
282,1507586400,0.1366485014,28705,68311,2.7101089918,10.6959673025,7.0156675749,2.521226158,-0.2756675749
283,1507672800,0.1766485014,28809,68175,2.7101089918,7.3859673025,10.9256675749,2.521226158,0.5543324251
284,1507759200,-0.2133514986,28914,68040,2.4001089918,5.2359673025,7.2556675749,2.211226158,0.4743324251
285,1507845600,0.0166485014,29019,67906,6.5801089918,10.3759673025,5.8056675749,6.391226158,0.2843324251
286,1507932000,-0.0433514986,29124,67773,8.1601089918,5.5359673025,9.3056675749,7.971226158,0.4243324251
287,1508018400,0.1566485014,29229,67640,14.2401089918,10.6259673025,6.1056675749,14.051226158,-1.1156675749
288,1508104800,0.1366485014,29335,67509,17.4901089918,8.5759673025,11.1956675749,17.301226158,0.6343324251
289,1508191200,-0.1233514986,29442,67378,2.3401089918,2.7359673025,4.4556675749,6.971226158,0.6343324251
290,1508277600,0.0366485014,29548,67248,6.4101089918,6.0759673025,3.3056675749,6.221226158,0.1843324251
291,1508364000,0.0566485014,29655,67119,10.4001089918,11.4359673025,6.6456675749,10.211226158,-1.1156675749
292,1508450400,0.0066485014,29763,66991,2.4501089918,4.8059673025,8.0656675749,5.281226158,-0.0556675749
293,1508536800,-0.0833514986,29870,66865,4.8301089918,2.4059673025,5.3756675749,4.641226158,0.5543324251
294,1508623200,0.1266485014,29978,66739,-3.1498910082,3.2959673025,2.9756675749,-3.338773842,0.0043324251
295,1508709600,0.0466485014,30087,66615,0.9901089918,5.7559673025,5.3056675749,0.801226158,0.1143324251
296,1508796000,0.2266485014,30196,66492,3.9901089918,11.1559673025,8.1556675749,3.801226158,-1.8256675749
297,1508882400,0.0166485014,30304,66370,3.9301089918,4.1559673025,4.7256675749,3.741226158,0.6343324251
298,1508968800,-0.0933514986,30414,66249,3.6901089918,4.2959673025,5.1356675749,3.501226158,-1.4556675749
299,1509055200,-0.2133514986,30523,66129,-0.0598910082,3.6959673025,4.4256675749,-0.248773842,0.4743324251
300,1509141600,0.1566485014,30633,66011,0.0701089918,3.7459673025,4.2656675749,1.511226158,0.6343324251
301,1509228000,-0.0933514986,30743,65895,-4.6098910082,-3.4340326975,-0.1943324251,1.561226158,0.6343324251
302,1509318000,-0.1433514986,27258,62175,-4.8598910082,-0.7540326975,-2.8643324251,-5.048773842,0.6343324251
303,1509404400,-0.0033514986,27368,62061,-3.4698910082,4.1559673025,0.1756675749,-3.658773842,0.6043324251
304,1509490800,0.0166485014,27478,61949,-0.7798910082,-0.6040326975,4.7256675749,-0.968773842,0.3143324251
305,1509577200,-0.1733514986,27588,61839,-0.0098910082,-2.0340326975,-0.0343324251,-0.198773842,0.6343324251
306,1509663600,-0.1333514986,27699,61730,-1.9898910082,0.0759673025,-1.4643324251,-2.178773842,0.0043324251
307,1509750000,0.1866485014,27809,61623,-1.9998910082,-1.5340326975,0.6456675749,-2.188773842,-0.4456675749
308,1509836400,-0.1833514986,27919,61517,-7.4598910082,-6.3340326975,-3.5943324251,-5.788773842,0.5543324251
309,1509922800,-0.2433514986,28030,61414,-6.8898910082,-12.5140326975,-9.0143324251,-7.078773842,0.6343324251
310,1510009200,0.0466485014,28140,61312,-8.6498910082,-11.3640326975,-11.9443324251,-8.838773842,0.0543324251
311,1510095600,0.2066485014,28250,61212,-11.5698910082,-3.2640326975,-10.7943324251,-11.758773842,-3.1756675749
312,1510182000,0.1266485014,28359,61114,-4.5698910082,0.7259673025,-2.6943324251,-4.758773842,-2.6856675749
313,1510268400,-0.0733514986,28469,61018,-5.9198910082,-1.7740326975,-1.2043324251,-6.108773842,0.5743324251
314,1510354800,-0.2233514986,28578,60924,-8.9898910082,-6.1340326975,-4.0843324251,-9.178773842,0.6343324251
315,1510441200,0.0366485014,28686,60832,-14.0398910082,-5.2540326975,-5.5643324251,-13.028773842,0.4743324251
316,1510527600,-0.2633514986,28794,60742,-7.4698910082,-6.3140326975,-5.6943324251,-7.658773842,0.6343324251
317,1510614000,0.0766485014,28902,60654,-7.4898910082,0.7359673025,-5.7443324251,-7.678773842,-0.7956675749
318,1510700400,0.3766485014,29009,60569,-6.2498910082,1.0159673025,1.3056675749,-6.438773842,-4.1556675749
319,1510786800,0.2666485014,29115,60486,-5.7798910082,-8.5740326975,0.4656675749,-5.968773842,-3.1156675749
320,1510873200,-0.2633514986,29221,60405,-7.0698910082,-5.4040326975,-8.0043324251,-7.258773842,0.6343324251
321,1510959600,0.0466485014,29326,60327,-8.7398910082,-5.3040326975,-4.7343324251,-8.928773842,0.6343324251
322,1511046000,-0.2933514986,29429,60251,-8.9498910082,-4.9540326975,-4.6043324251,-9.138773842,0.4843324251
323,1511132400,0.1766485014,29532,60178,-5.5098910082,4.5959673025,-5.3943324251,-4.968773842,-0.5956675749
324,1511218800,0.2266485014,29634,60107,-3.7298910082,3.6859673025,5.1156675749,-3.918773842,-0.4956675749
325,1511305200,0.2666485014,29735,60039,-1.9598910082,2.6759673025,3.2456675749,-2.148773842,0.0643324251
326,1511391600,0.0666485014,29834,59973,-0.8898910082,-2.9440326975,1.2556675749,-1.078773842,0.6343324251
327,1511478000,-0.1233514986,29932,59911,-9.5498910082,-10.8640326975,-5.7243324251,-9.008773842,0.6043324251
328,1511564400,-0.1733514986,30029,59851,-12.9798910082,-7.2040326975,-10.2943324251,-13.168773842,0.6343324251
329,1511650800,-0.2133514986,30124,59794,-11.8398910082,-6.6740326975,-6.2343324251,-12.028773842,0.6343324251
330,1511737200,0.0366485014,30218,59740,-8.3298910082,-4.1940326975,-6.1043324251,-8.518773842,0.0643324251
331,1511823600,-0.2433514986,30310,59689,-11.8398910082,-10.2540326975,-7.6143324251,-12.028773842,0.3743324251
332,1511910000,-0.0933514986,30400,59640,-15.9798910082,-11.4440326975,-10.0443324251,-16.168773842,0.0643324251
333,1511996400,-0.1833514986,30488,59595,-17.8598910082,-15.0140326975,-13.7843324251,-18.048773842,0.3943324251
334,1512082800,0.0066485014,30575,59553,-18.2598910082,-18.1840326975,-16.2743324251,-18.448773842,-1.8256675749
335,1512169200,0.3266485014,30659,59515,-24.1198910082,-14.3740326975,-17.6143324251,-23.788773842,-4.5156675749
336,1512255600,0.1866485014,30741,59479,-12.0498910082,-3.9040326975,-13.2143324251,-12.238773842,-1.9356675749
337,1512342000,0.0666485014,30822,59447,-9.2298910082,-5.1940326975,-4.6243324251,-9.418773842,0.6043324251
338,1512428400,0.3366485014,30899,59418,-9.1098910082,-1.6540326975,-3.9443324251,-9.298773842,0.6343324251
339,1512514800,0.3866485014,30975,59392,-8.1998910082,-6.8740326975,-0.9943324251,-8.388773842,0.6343324251
340,1512601200,0.2866485014,31048,59369,-12.6598910082,-9.4040326975,-6.4343324251,-11.808773842,-0.0656675749
341,1512687600,-0.0233514986,31119,59350,-18.1498910082,-11.9540326975,-11.8643324251,-13.538773842,0.0243324251
342,1512774000,-0.1333514986,31186,59335,-17.4798910082,-13.9140326975,-11.6343324251,-17.668773842,0.2743324251
343,1512860400,0.2066485014,31252,59322,-22.7998910082,-16.3840326975,-14.4243324251,-22.488773842,-1.7556675749
344,1512946800,0.1366485014,31314,59314,-23.4698910082,-15.1440326975,-15.8143324251,-23.288773842,-1.0956675749
345,1513033200,-0.1433514986,31374,59309,-18.4498910082,-13.8240326975,-13.1643324251,-18.638773842,0.5243324251
346,1513119600,0.1966485014,31430,59307,-15.1998910082,-12.3940326975,-13.2543324251,-15.118773842,-0.2756675749
347,1513206000,-0.0433514986,31484,59309,-15.3998910082,-13.0640326975,-11.8243324251,-15.588773842,0.2343324251
348,1513292400,-0.0233514986,31535,59314,-17.8498910082,-13.2340326975,-12.6643324251,-18.038773842,-1.4756675749
349,1513378800,-0.2033514986,31582,59323,-15.7598910082,-14.9540326975,-11.8543324251,-15.948773842,0.2443324251
350,1513465200,-0.1933514986,31627,59335,-14.1898910082,-9.5740326975,-14.3843324251,-14.378773842,0.2843324251
351,1513551600,0.1266485014,31668,59351,-11.3998910082,-10.6840326975,-8.7943324251,-11.588773842,0.2143324251
352,1513638000,0.1166485014,31706,59371,-11.4698910082,-4.9140326975,-10.1143324251,-11.658773842,0.6043324251
353,1513724400,0.2666485014,31741,59393,-9.6698910082,-1.2740326975,-4.3443324251,-9.858773842,-2.5956675749
354,1513810800,0.4266485014,31772,59420,-9.5798910082,-1.7740326975,-1.2043324251,-9.768773842,-4.6056675749
355,1513897200,0.2566485014,31800,59450,-10.1798910082,-3.5040326975,-3.5343324251,-10.368773842,-3.3156675749
356,1513983600,0.2566485014,31824,59483,-9.4698910082,-1.9740326975,-0.6043324251,-9.658773842,-0.8356675749
357,1514070000,0.3166485014,31846,59519,-9.0298910082,-0.0740326975,-1.4143324251,-9.078773842,-0.9956675749
358,1514156400,0.1966485014,31863,59559,-9.3898910082,-6.9540326975,-5.6943324251,-8.848773842,0.5743324251
359,1514242800,0.0166485014,31878,59603,-12.5198910082,-7.0640326975,-6.3843324251,-12.708773842,0.4443324251
360,1514329200,0.1866485014,31888,59649,-13.5798910082,-9.1740326975,-7.9643324251,-13.768773842,0.4143324251
361,1514415600,-0.1333514986,31896,59699,-16.0398910082,-13.1340326975,-8.9343324251,-16.228773842,0.5743324251
362,1514502000,-0.0033514986,31899,59752,-16.5298910082,-8.0640326975,-13.9643324251,-13.838773842,0.0343324251
363,1514588400,0.1266485014,31900,59808,-5.4898910082,0.3459673025,-7.4943324251,-5.678773842,0.2343324251
364,1514674800,0.2066485014,31897,59867,-2.2098910082,-4.1540326975,0.3056675749,-2.398773842,-0.1056675749
