,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
322,1416351600.0,0.95,29099.0,60032.0,45.78,44.63,44.67,45.78,3.33
323,1416438000.0,1.0,29201.0,59959.0,46.04,34.59,43.84,46.04,3.59
324,1416524400.0,0.44,29303.0,59888.0,47.72,38.61,34.59,47.72,4.4
325,1416610800.0,0.88,29403.0,59819.0,52.33,46.14,38.61,52.33,5.36
326,1416697200.0,0.71,29502.0,59754.0,57.47,41.81,46.14,57.47,5.72
327,1416783600.0,0.6,29600.0,59691.0,50.95,31.63,38.09,50.95,5.14
328,1416870000.0,0.37,29697.0,59631.0,47.1,37.09,31.63,47.1,5.03
329,1416956400.0,0.69,29792.0,59573.0,42.32,41.52,37.09,42.32,5.32
330,1417042800.0,0.96,29886.0,59519.0,46.78,40.78,42.31,46.78,4.97
331,1417129200.0,0.78,29978.0,59467.0,45.56,34.07,37.36,45.56,3.83
332,1417215600.0,0.62,30068.0,59419.0,39.08,36.41,34.07,39.53,2.76
333,1417302000.0,0.97,30157.0,59373.0,36.7,33.65,35.17,38.6,1.28
334,1417388400.0,1.0,30243.0,59331.0,34.95,32.03,33.53,34.95,2.68
335,1417474800.0,0.99,30328.0,59292.0,34.26,30.5,32.03,34.26,3.38
336,1417561200.0,1.0,30410.0,59255.0,31.06,26.77,26.77,33.09,2.87
337,1417647600.0,1.0,30491.0,59223.0,33.96,33.94,27.26,34.23,2.34
338,1417734000.0,0.92,30569.0,59193.0,39.89,38.73,34.57,40.36,2.55
339,1417820400.0,0.78,30645.0,59167.0,46.39,33.95,34.61,46.39,2.95
340,1417906800.0,0.68,30718.0,59144.0,41.51,35.35,33.95,41.88,4.04
341,1417993200.0,0.62,30789.0,59124.0,40.05,30.77,35.13,40.05,5.24
342,1418079600.0,0.89,30857.0,59108.0,37.46,38.14,30.77,39.56,1.09
343,1418166000.0,0.68,30923.0,59095.0,47.23,39.14,39.85,47.23,5.55
344,1418252400.0,0.66,30986.0,59085.0,42.66,40.98,39.14,42.66,6.11
345,1418338800.0,0.78,31046.0,59079.0,48.05,38.24,40.59,48.05,5.65
346,1418425200.0,0.82,31104.0,59077.0,42.47,34.73,38.24,42.47,5.9
347,1418511600.0,0.62,31158.0,59078.0,39.76,36.66,34.25,39.76,3.22
348,1418598000.0,0.83,31209.0,59082.0,43.97,41.1,37.68,43.97,4.14
349,1418684400.0,0.75,31258.0,59091.0,44.72,36.22,36.22,44.72,4.06
350,1418770800.0,0.95,31303.0,59102.0,49.44,49.36,37.32,49.76,3.09
351,1418857200.0,0.98,31345.0,59117.0,53.89,52.18,49.44,53.93,3.41
352,1418943600.0,0.79,31384.0,59136.0,52.27,43.4,43.4,53.25,4.54
353,1419030000.0,0.75,31419.0,59158.0,46.74,39.96,40.63,46.74,6.22
354,1419116400.0,0.87,31451.0,59183.0,47.31,47.44,39.96,49.12,6.11
355,1419202800.0,1.0,31480.0,59212.0,53.93,51.44,48.5,53.93,4.8
356,1419289200.0,0.98,31506.0,59244.0,54.11,47.1,49.7,54.11,6.22
357,1419375600.0,0.82,31528.0,59280.0,48.0,40.2,40.2,49.27,4.86
358,1419462000.0,0.69,31546.0,59319.0,44.06,32.11,34.54,44.06,5.94
359,1419548400.0,0.68,31562.0,59361.0,40.11,33.76,31.37,40.11,3.73
360,1419634800.0,0.86,31574.0,59407.0,34.57,24.4,30.1,36.3,4.05
361,1419721200.0,0.34,31582.0,59455.0,33.86,28.55,24.4,33.86,5.34
362,1419807600.0,0.74,31587.0,59507.0,39.73,34.13,33.18,39.73,4.98
363,1419894000.0,0.98,31588.0,59562.0,40.91,38.34,36.15,40.91,5.41
364,1419980400.0,0.74,31586.0,59620.0,44.54,33.61,36.26,44.54,3.52
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
