,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
109,1524175200.0,15.670,5.330,14,210,2940,1,2625,6591,1240956000.0,35.0
110,1524261600.0,16.920,5.755,14,210,2940,1,2625,6591,1240956000.0,35.0
111,1524348000.0,13.540,4.605,14,210,2940,1,2625,6591,1240956000.0,35.0
112,1524434400.0,14.030,4.772,14,210,2940,1,2625,6591,1240956000.0,35.0
113,1524520800.0,5.550,1.888,14,210,2940,1,2625,6591,1240956000.0,35.0
114,1524607200.0,7.110,2.418,14,210,2940,1,2625,6591,1240956000.0,35.0
115,1524693600.0,14.240,4.844,14,210,2940,1,2625,6591,1240956000.0,35.0
116,1524780000.0,11.570,3.935,14,210,2940,1,2625,6591,1240956000.0,35.0
117,1524866400.0,7.270,2.473,14,210,2940,1,2625,6591,1240956000.0,35.0
118,1524952800.0,8.510,2.895,14,210,2940,1,2625,6591,1240956000.0,35.0
119,1525039200.0,6.470,2.201,14,210,2940,1,2625,6591,1240956000.0,35.0
120,1525125600.0,16.350,5.561,14,210,2940,1,2625,6591,1240956000.0,35.0
121,1525212000.0,17.520,5.959,14,210,2940,1,2625,6591,1240956000.0,35.0
122,1525298400.0,16.140,5.490,14,210,2940,1,2625,6591,1240956000.0,35.0
123,1525384800.0,18.710,6.364,14,210,2940,1,2625,6591,1240956000.0,35.0
124,1525471200.0,19.070,6.486,14,210,2940,1,2625,6591,1240956000.0,35.0
125,1525557600.0,19.000,6.463,14,210,2940,1,2625,6591,1240956000.0,35.0
126,1525644000.0,18.530,6.303,14,210,2940,1,2625,6591,1240956000.0,35.0
127,1525730400.0,18.510,6.296,14,210,2940,1,2625,6591,1240956000.0,35.0
128,1525816800.0,16.160,5.497,14,210,2940,1,2625,6591,1240956000.0,35.0
129,1525903200.0,9.650,3.282,14,210,2940,1,2625,6591,1240956000.0,35.0
130,1525989600.0,13.990,4.759,14,210,2940,1,2625,6591,1240956000.0,35.0
131,1526076000.0,15.900,5.408,14,210,2940,1,2625,6591,1240956000.0,35.0
132,1526162400.0,4.280,1.456,14,210,2940,1,2625,6591,1240956000.0,35.0
133,1526248800.0,17.490,5.949,14,210,2940,1,2625,6591,1240956000.0,35.0
134,1526335200.0,16.290,5.541,14,210,2940,1,2625,6591,1240956000.0,35.0
135,1526421600.0,12.910,4.391,14,210,2940,1,2625,6591,1240956000.0,35.0
136,1526508000.0,20.220,6.878,14,210,2940,1,2625,6591,1240956000.0,35.0
137,1526594400.0,16.280,5.537,14,210,2940,1,2625,6591,1240956000.0,35.0
138,1526680800.0,12.810,4.357,14,210,2940,1,2625,6591,1240956000.0,35.0
139,1526767200.0,18.160,6.177,14,210,2940,1,2625,6591,1240956000.0,35.0
140,1526853600.0,15.950,5.425,14,210,2940,1,2625,6591,1240956000.0,35.0
141,1526940000.0,10.050,3.418,14,210,2940,1,2625,6591,1240956000.0,35.0
142,1527026400.0,12.590,4.282,14,210,2940,1,2625,6591,1240956000.0,35.0
143,1527112800.0,9.150,3.112,14,210,2940,1,2625,6591,1240956000.0,35.0
144,1527199200.0,12.170,4.139,14,210,2940,1,2625,6591,1240956000.0,35.0
145,1527285600.0,16.760,5.701,14,210,2940,1,2625,6591,1240956000.0,35.0
146,1527372000.0,8.470,2.881,14,210,2940,1,2625,6591,1240956000.0,35.0
